GID;"COD_CIRCUITO";"TURNO_HORARIO";X;Y
83913;"F_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";578739.5068732005;6145198.688542648
84613;"F_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579963.185891072;6141198.270887543
84672;"D_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";578568.9752273832;6140602.1121975565
84692;"D_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";578567.7786147967;6140604.088871813
61721;"CH_DU_RM_CL_01      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576642.739312742;6134618.752197599
79953;"C_DU_RM_CL_04       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";573905.238984011;6143040.881945554
80072;"A_DU_RM_CL_08       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                    ";571787.7721139078;6142350.357864449
80132;"G_DU_RM_CL_14       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";571150.0619059167;6151604.307586123
80172;"CH_DU_RM_CL_01      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576757.2746165863;6135013.34989361
80732;"E_DU_RM_CL_12       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";584810.1044906855;6139749.002106976
80772;"E_DU_RM_CL_12       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";584693.1422006404;6139790.28592124
80872;"E_DU_RM_CL_12       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";584265.4382525092;6139616.750927559
81052;"F_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";581105.5157518901;6141324.972340377
81352;"C_DU_RM_CL_10       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574801.5965412727;6139701.992896378
85172;"E_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";581254.6359133698;6140910.814777444
85233;"E_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";581860.0269808465;6140290.676696875
81732;"C_DU_RM_CL_12       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";575468.5139431356;6139465.09616281
81952;"G_DU_RM_CL_16       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";573132.0165446302;6147414.0271170335
82052;"A_DU_RM_CL_13       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";568287.7589329794;6141607.457383255
82052;"A_DU_RM_CL_13       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";568287.7589329794;6141607.457383255
82072;"A_DU_RM_CL_07       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";570791.407821361;6142549.517172151
82112;"A_DU_RM_CL_13       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";568443.3235161839;6142407.115313595
82112;"A_DU_RM_CL_13       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";568443.3235161839;6142407.115313595
82393;"C_DU_RM_CL_11       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574603.3944431699;6139271.085580283
82552;"CH_DU_RM_CL_06      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577687.6784141334;6137372.6742854975
82693;"F_DU_RM_CL_03       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";578913.1018357308;6142089.418844703
82952;"C_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";576602.4800379163;6140076.083992134
83192;"D_DU_RM_CL_05       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";577924.5129260641;6140832.966900531
83336;"F_DU_RM_CL_05       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579312.3001226096;6143487.667840041
83372;"B_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574477.2574904399;6138563.049067882
83453;"E_DU_RM_CL_12       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";584506.2356125223;6139809.468104855
83472;"E_DU_RM_CL_12       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";584760.7105633804;6139920.800895854
83512;"E_DU_RM_CL_10       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Vespertino (14 a 22 hrs.)                                                                                                                                                                                                                                 ";582749.3039449458;6140602.50668236
83696;"CH_DU_RM_CL_09      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579719.2682440121;6137505.308699338
83712;"CH_DU_RM_CL_09      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579717.0694451752;6137505.347939929
62288;"E_DU_RM_CL_09       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";582039.6880408715;6138946.203549812
83852;"C_DU_RM_CL_09       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574102.0469915002;6139234.213491641
83872;"C_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574335.4328535284;6139695.3958226815
83953;"CH_DU_RM_CL_08      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578694.3998573432;6137573.839224004
84213;"F_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579960.4650105524;6144350.264889046
84932;"D_DU_RM_CL_14       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";578035.6778573561;6148079.740557923
85132;"F_DU_RM_CL_03       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579114.8531002982;6143563.196292658
85152;"E_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";581257.9655306126;6140905.106862171
85492;"F_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";580944.9792973143;6141134.3927820455
85493;"F_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";580999.1446083155;6141046.178509745
63652;"E_DU_RM_CL_16       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";587174.338031609;6139811.36392111
81472;"G_DU_RM_CL_01       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";572835.0667862085;6143090.362408835
62403;"CH_DU_RM_CL_09      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578999.6261161353;6136513.656350704
62452;"G_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";570174.6713124841;6149072.086620836
62533;"B_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574116.8862636767;6138076.296384002
9488;"E_DU_RM_CL_10       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Vespertino (14 a 22 hrs.)                                                                                                                                                                                                                                 ";582496.999966479;6139820.99987829
64373;"CH_DU_RM_CL_05      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577081.1243404852;6136797.120100461
64532;"CH_DU_RM_CL_05      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576769.0932596795;6137378.898186731
64692;"F_DU_RM_CL_02       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579520.0304014944;6141762.769780398
63997;"G_DU_RM_CL_11       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";571022.7996697536;6145837.824234795
64049;"F_DU_RM_CL_05       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";580171.6054198953;6144012.941465665
64152;"C_DU_RM_CL_03       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";573357.6463513101;6141873.217931988
64197;"B_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574361.7592207795;6138442.010930275
60890;"C_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574232.0228387169;6139940.667000769
61421;"D_DU_RM_CL_09       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";577445.2675364102;6146399.107805355
61582;"CH_DU_RM_CL_07      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578420.3279431398;6136752.203402287
63929;"G_DU_RM_CL_15       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";574458.8416582575;6144390.461140418
63994;"G_DU_RM_CL_04       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";573374.6172582613;6145801.336082247
64000;"G_DU_RM_CL_04       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";573219.169731115;6145929.448243623
64372;"CH_DU_RM_CL_05      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577042.8125930737;6136811.240433832
64129;"C_DU_RM_CL_04       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";573944.2871692746;6143467.121555818
64392;"E_DU_RM_CL_15       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";586158.8794035686;6139990.1042024
64679;"E_DU_RM_CL_12       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";584555.0580407459;6138953.517604081
64713;"CH_DU_RM_CL_09      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578825.9529266206;6137128.480869254
64739;"F_DU_RM_CL_02       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579300.7575557738;6140765.136251694
13186;"E_DU_RM_CL_15       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";586198.6410376877;6139925.296086022
64172;"C_DU_RM_CL_03       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";573367.6153069709;6141795.681610181
64334;"D_DU_RM_CL_09       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";577307.2459170577;6145636.249597536
64672;"CH_DU_RM_CL_06      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577218.0180390474;6137069.066148108
64733;"F_DU_RM_CL_02       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579697.1603869757;6141928.841588563
64735;"E_DU_RM_CL_02       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";578949.4087381127;6140655.222904914
64737;"F_DU_RM_CL_02       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579482.1943734912;6141163.16900648
10819;"E_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Vespertino (14 a 22 hrs.)                                                                                                                                                                                                                                 ";583898.7721922675;6138639.522971358
64984;"F_DU_RM_CL_03       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";578395.5517547685;6142599.482412086
65053;"F_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";580645.7095971905;6145096.548259546
65075;"E_DU_RM_CL_09       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";582354.0750048775;6138999.970410225
13258;"E_DU_RM_CL_05       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";579918.9860761997;6138059.504469187
13258;"E_DU_RM_CL_05       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";579918.9860761997;6138059.504469187
65152;"E_DU_RM_CL_05       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";580431.6923619417;6138186.1368215205
21892;"CH_DU_RM_CL_07      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578029.3869358181;6136622.148574835
65079;"E_DU_RM_CL_09       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";582195.7376764646;6138974.660113535
13564;"E_DU_RM_CL_05       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";580653.999905675;6138038.00010063
68773;"G_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";569289.7644673982;6147853.369975805
65552;"C_DU_RM_CL_01       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";571629.8454185445;6140961.03252658
65574;"C_DU_RM_CL_11       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";575386.270855729;6139267.990273639
65776;"CH_DU_RM_CL_07      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577943.2838889007;6136816.1951913275
65852;"C_DU_RM_CL_09       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574103.6166414084;6139079.85088394
65873;"C_DU_RM_CL_09       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574383.4227627049;6139529.844306623
60886;"C_DU_RM_CL_06       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";574517.6114187285;6141939.008156105
62108;"CH_DU_RM_CL_05      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577182.5241612631;6136776.681496309
66472;"E_DU_RM_CL_11       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";586710.6803770505;6140903.495075562
66532;"A_DU_RM_CL_08       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                    ";571347.0979730283;6142769.508182519
66552;"CH_DU_RM_CL_09      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579150.6375258168;6137125.505550773
66722;"CH_DU_RM_CL_06      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577502.549891323;6137073.74187455
66724;"CH_DU_RM_CL_05      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576922.9317547083;6137220.020331745
66872;"CH_DU_RM_CL_03      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577183.867575826;6135723.8753096415
66934;"D_DU_RM_CL_11       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";576872.8395890335;6145739.693866493
67135;"CH_DU_RM_CL_06      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577504.9682555405;6137074.486142514
67140;"CH_DU_RM_CL_11      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578597.2491678338;6138568.64419186
67292;"D_DU_RM_CL_02       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";575851.9747947423;6143364.670472801
67352;"E_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";577641.9260938176;6139425.217910359
62577;"C_DU_RM_CL_01       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";572527.9552493532;6140833.26173179
66012;"C_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";573395.1989171361;6139944.717173866
66113;"C_DU_RM_CL_02       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";573222.0858444707;6141072.259829868
66392;"E_DU_RM_CL_04       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";580306.6874849353;6139107.489089034
66452;"E_DU_RM_CL_14       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Vespertino (14 a 22 hrs.)                                                                                                                                                                                                                                    ";584752.9260125669;6138755.514212966
66632;"E_DU_RM_CL_11       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";584771.8798458193;6140804.0574646015
60842;"E_DU_RM_CL_04       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";580425.4949268041;6139100.709969027
62405;"CH_DU_RM_CL_09      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578739.3233686115;6137426.212296433
62611;"C_DU_RM_CL_06       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";574653.0988757644;6141150.66056244
62628;"C_DU_RM_CL_06       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";573863.2620883087;6141050.659724334
62636;"C_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574580.7735127236;6140619.135792657
62638;"CH_DU_RM_CL_10      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578709.2250378948;6138177.166212462
62648;"CH_DU_RM_CL_10      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579192.1389003643;6138101.230575581
67412;"E_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";577616.8849428782;6139675.604408277
67433;"E_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";577621.9967488125;6139677.826035432
67612;"E_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";578171.4167047121;6139720.409048127
